205, 37.5000, 22.5000
206, 40.0000, 22.5000
207, 42.5000, 22.5000
208, 45.0000, 22.5000
209, 47.5000, 22.5000
210, 50.0000, 22.5000
211, 0.0000, 25.0000
212, 2.5000, 25.0000
213, 5.0000, 25.0000
214, 7.5000, 25.0000
215, 10.0000, 25.0000
216, 12.5000, 25.0000
217, 15.0000, 25.0000
218, 17.5000, 25.0000
219, 20.0000, 25.0000
220, 22.5000, 25.0000
221, 25.0000, 25.0000
222, 27.5000, 25.0000
223, 30.0000, 25.0000
224, 32.5000, 25.0000
225, 35.0000, 25.0000
226, 37.5000, 25.0000
227, 40.0000, 25.0000
228, 42.5000, 25.0000
229, 45.0000, 25.0000
230, 47.5000, 25.0000
231, 50.0000, 25.0000
232, 0.0000, 27.5000
233, 2.5000, 27.5000
234, 5.0000, 27.5000
235, 7.5000, 27.5000
236, 10.0000, 27.5000
237, 12.5000, 27.5000
238, 15.0000, 27.5000
239, 17.5000, 27.5000
240, 20.0000, 27.5000
241, 22.5000, 27.5000
242, 25.0000, 27.5000
243, 27.5000, 27.5000
244, 30.0000, 27.5000
245, 32.5000, 27.5000
246, 35.0000, 27.5000
247, 37.5000, 27.5000
248, 40.0000, 27.5000
249, 42.5000, 27.5000
250, 45.0000, 27.5000
251, 47.5000, 27.5000
252, 50.0000, 27.5000
253, 0.0000, 30.0000
254, 2.5000, 30.0000
255, 5.0000, 30.0000
256, 7.5000, 30.0000
257, 10.0000, 30.0000
258, 12.5000, 30.0000
259, 15.0000, 30.0000
260, 17.5000, 30.0000
261, 20.0000, 30.0000
262, 22.5000, 30.0000
263, 25.0000, 30.0000
264, 27.5000, 30.0000
265, 30.0000, 30.0000
266, 32.5000, 30.0000
267, 35.0000, 30.0000
268, 37.5000, 30.0000
269, 40.0000, 30.0000
270, 42.5000, 30.0000
271, 45.0000, 30.0000
272, 47.5000, 30.0000
273, 50.0000, 30.0000
274, 0.0000, 32.5000
275, 2.5000, 32.5000
276, 5.0000, 32.5000
277, 7.5000, 32.5000
278, 10.0000, 32.5000
279, 12.5000, 32.5000
280, 15.0000, 32.5000
281, 17.5000, 32.5000
282, 20.0000, 32.5000
283, 22.5000, 32.5000
284, 25.0000, 32.5000
285, 27.5000, 32.5000
286, 30.0000, 32.5000
287, 32.5000, 32.5000
288, 35.0000, 32.5000
289, 37.5000, 32.5000
290, 40.0000, 32.5000
291, 42.5000, 32.5000
292, 45.0000, 32.5000
293, 47.5000, 32.5000
294, 50.0000, 32.5000
295, 0.0000, 35.0000
296, 2.5000, 35.0000
297, 5.0000, 35.0000
298, 7.5000, 35.0000
299, 10.0000, 35.0000
300, 12.5000, 35.0000
301, 15.0000, 35.0000
302, 17.5000, 35.0000
303, 20.0000, 35.0000
304, 22.5000, 35.0000
305, 25.0000, 35.0000
306, 27.5000, 35.0000
307, 30.0000, 35.0000
308, 32.5000, 35.0000
309, 35.0000, 35.0000
310, 37.5000, 35.0000
311, 40.0000, 35.0000
312, 42.5000, 35.0000
313, 45.0000, 35.0000
314, 47.5000, 35.0000
315, 50.0000, 35.0000
316, 0.0000, 37.5000
317, 2.5000, 37.5000
318, 5.0000, 37.5000
319, 7.5000, 37.5000
320, 10.0000, 37.5000
321, 12.5000, 37.5000
322, 15.0000, 37.5000
323, 17.5000, 37.5000
324, 20.0000, 37.5000
325, 22.5000, 37.5000
326, 25.0000, 37.5000
327, 27.5000, 37.5000
328, 30.0000, 37.5000
329, 32.5000, 37.5000
330, 35.0000, 37.5000
331, 37.5000, 37.5000
332, 40.0000, 37.5000
333, 42.5000, 37.5000
334, 45.0000, 37.5000
335, 47.5000, 37.5000
336, 50.0000, 37.5000
337, 0.0000, 40.0000
338, 2.5000, 40.0000
339, 5.0000, 40.0000
340, 7.5000, 40.0000
341, 10.0000, 40.0000
342, 12.5000, 40.0000
343, 15.0000, 40.0000
344, 17.5000, 40.0000
345, 20.0000, 40.0000
346, 22.5000, 40.0000
347, 25.0000, 40.0000
348, 27.5000, 40.0000
349, 30.0000, 40.0000
350, 32.5000, 40.0000
351, 35.0000, 40.0000
352, 37.5000, 40.0000
353, 40.0000, 40.0000
354, 42.5000, 40.0000
355, 45.0000, 40.0000
356, 47.5000, 40.0000
357, 50.0000, 40.0000
358, 0.0000, 42.5000
359, 2.5000, 42.5000
360, 5.0000, 42.5000
361, 7.5000, 42.5000
362, 10.0000, 42.5000
363, 12.5000, 42.5000
364, 15.0000, 42.5000
365, 17.5000, 42.5000
366, 20.0000, 42.5000
367, 22.5000, 42.5000
368, 25.0000, 42.5000
369, 27.5000, 42.5000
370, 30.0000, 42.5000
371, 32.5000, 42.5000
372, 35.0000, 42.5000
373, 37.5000, 42.5000
374, 40.0000, 42.5000
375, 42.5000, 42.5000
376, 45.0000, 42.5000
377, 47.5000, 42.5000
378, 50.0000, 42.5000
379, 0.0000, 45.0000
380, 2.5000, 45.0000
381, 5.0000, 45.0000
382, 7.5000, 45.0000
383, 10.0000, 45.0000
384, 12.5000, 45.0000
385, 15.0000, 45.0000
386, 17.5000, 45.0000
387, 20.0000, 45.0000
388, 22.5000, 45.0000
389, 25.0000, 45.0000
390, 27.5000, 45.0000
391, 30.0000, 45.0000
392, 32.5000, 45.0000
393, 35.0000, 45.0000
394, 37.5000, 45.0000
395, 40.0000, 45.0000
396, 42.5000, 45.0000
397, 45.0000, 45.0000
398, 47.5000, 45.0000
399, 50.0000, 45.0000
400, 0.0000, 47.5000
401, 2.5000, 47.5000
402, 5.0000, 47.5000
403, 7.5000, 47.5000
404, 10.0000, 47.5000
405, 12.5000, 47.5000
406, 15.0000, 47.5000
407, 17.5000, 47.5000
408, 20.0000, 47.5000
409, 22.5000, 47.5000
410, 25.0000, 47.5000
411, 27.5000, 47.5000
412, 30.0000, 47.5000
413, 32.5000, 47.5000
414, 35.0000, 47.5000
415, 37.5000, 47.5000
416, 40.0000, 47.5000
417, 42.5000, 47.5000
418, 45.0000, 47.5000
419, 47.5000, 47.5000
420, 50.0000, 47.5000
421, 0.0000, 50.0000
422, 2.5000, 50.0000
423, 5.0000, 50.0000
424, 7.5000, 50.0000
425, 10.0000, 50.0000
426, 12.5000, 50.0000
427, 15.0000, 50.0000
428, 17.5000, 50.0000
429, 20.0000, 50.0000
430, 22.5000, 50.0000
431, 25.0000, 50.0000
432, 27.5000, 50.0000
433, 30.0000, 50.0000
434, 32.5000, 50.0000
435, 35.0000, 50.0000
436, 37.5000, 50.0000
437, 40.0000, 50.0000
438, 42.5000, 50.0000
439, 45.0000, 50.0000
440, 47.5000, 50.0000
441, 50.0000, 50.0000
